종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,,2017
24880,케이피에프 ,4855,5,0.1,305,15.92,8877,0.55,150,3.09,,
24890,대원화성 ,2390,0,0,176,13.58,1724,1.39,0,0,,
24900,덕양산업 ,1735,-20,-1.14,,,1723,1.01,0,0,,
24910,경창산업 ,4030,10,0.25,518,7.78,7145,0.56,70,1.74,,
24940,PN풍년 ,2910,80,2.83,187,15.56,3095,0.94,25,0.86,,
24950,삼천리자전거 ,9120,-120,-1.3,620,14.71,7672,1.19,200,2.19,,
25000,KPX케미칼 ,74300,300,0.41,6782,10.96,87108,0.85,2000,2.69,,
25320,시노펙스 ,3360,-45,-1.32,74,45.41,1197,2.81,0,0,,
25440,대성엘텍 ,1705,5,0.29,20,85.25,496,3.44,0,0,,
25530,SJM홀딩스 ,4760,45,0.95,418,11.39,8884,0.54,200,4.2,,
25540,한국단자 ,71800,-1300,-1.78,6452,11.13,58993,1.22,700,0.97,,
25550,한국선재 ,2835,-5,-0.18,106,26.75,3342,0.85,100,3.53,,
25560,미래산업 ,244,3,1.24,,,116,2.1,0,0,,
25620,제이준코스메틱 ,7430,120,1.64,346,21.47,1605,4.63,0,0,,
25750,한솔홈데코 ,1485,-10,-0.67,98,15.15,1846,0.8,0,0,,
25770,한국정보통신 ,10950,50,0.46,721,15.19,3789,2.89,0,0,,
25820,이구산업 ,2300,20,0.88,135,17.04,3020,0.76,50,2.17,,
25860,남해화학 ,9020,-40,-0.44,302,29.87,8004,1.13,45,0.5,,
25870,신라에스지 ,6590,0,0,90,73.22,4070,1.62,0,0,,
25880,케이씨피드 ,2260,-5,-0.22,48,47.08,3238,0.7,35,1.55,,
25890,한국주강 ,2210,-30,-1.34,,,5544,0.4,0,0,,
25900,동화기업 ,35500,200,0.57,2960,11.99,32067,1.11,300,0.85,,
25950,동신건설 ,6200,-40,-0.64,691,8.97,9200,0.67,100,1.61,,
25980,에머슨퍼시픽 ,29250,250,0.86,1673,17.48,18940,1.54,0,0,,
26040,제이에스티나 ,6520,40,0.62,222,29.37,4810,1.36,100,1.53,,
26150,특수건설 ,4320,30,0.7,,,6404,0.67,0,0,,
26180,현대정보기술 ,1995,25,1.27,11,181.36,847,2.36,0,0,,
26260,카테아 ,531,-6,-1.12,,,49,10.84,0,0,,
26890,디피씨 ,4110,-85,-2.03,364,11.29,3215,1.28,70,1.7,,
26910,광진실업 ,3530,-10,-0.28,,,4445,0.79,0,0,,
26940,부국철강 ,2985,10,0.34,158,18.89,5507,0.54,75,2.51,,
26960,동서 ,28600,-150,-0.52,1199,23.85,11792,2.43,670,2.34,,
27040,서울전자통신 ,1345,15,1.13,120,11.21,599,2.25,0,0,,
27050,코리아나 ,7160,-110,-1.51,129,55.5,2034,3.52,50,0.7,,
27390,한화갤러리아타임월드 ,32800,-300,-0.91,,,40978,0.8,0,0,,
27410,BGF리테일 ,79100,0,0,3704,21.36,18649,4.24,800,1.01,,
27580,상보 ,2055,20,0.98,,,2299,0.89,0,0,,
27710,팜스토리 ,1285,-25,-1.91,188,6.84,1559,0.82,0,0,,
27740,마니커 ,687,3,0.44,9,76.33,751,0.91,0,0,,
27830,대성창투 ,2175,15,0.69,58,37.5,1258,1.73,30,1.38,,
27970,세하 ,1680,0,0,277,6.06,540,3.11,0,0,,
28040,스페로 글로벌 ,2240,-95,-4.07,,,890,2.52,0,0,,
28050,삼성엔지니어링 ,13000,-350,-2.62,150,86.67,5158,2.52,0,0,,
28080,휴맥스홀딩스 ,4605,-10,-0.22,,,15344,0.3,100,2.17,,
28100,동아지질 ,12800,50,0.39,1007,12.71,12993,0.99,200,1.56,,
28150,GS홈쇼핑 ,219500,-100,-0.05,17195,12.77,148522,1.48,7000,3.19,,
28260,삼성물산 ,145000,-1000,-0.68,650,223.08,95661,1.52,550,0.38,,
28300,에이치엘비 ,25200,-200,-0.79,,,2473,10.19,0,0,,
28670,팬오션 ,4850,-145,-2.9,184,26.36,4754,1.02,0,0,,
29460,케이씨텍 ,24000,0,0,1502,15.98,9479,2.53,150,0.63,,
29480,바른테크놀로지 ,880,-18,-2,4,220,357,2.46,0,0,,
29530,신도리코 ,62600,100,0.16,3233,19.36,83450,0.75,1500,2.4,,
29780,삼성카드 ,38200,-50,-0.13,3063,12.47,57101,0.67,1500,3.93,,
29960,코엔텍 ,5380,-30,-0.55,296,18.18,2212,2.43,25,0.46,,
30000,제일기획 ,20150,0,0,871,23.13,6632,3.04,300,1.49,,
30190,NICE평가정보 ,9000,90,1.01,466,19.31,2558,3.52,130,1.44,,
30200,KT ,29300,50,0.17,2904,10.09,43820,0.67,800,2.73,,
30210,KTB투자증권 ,3375,-10,-0.3,458,7.37,6431,0.52,0,0,,
30270,에스마크 ,888,-10,-1.11,,,1075,0.83,0,0,,
30350,드래곤플라이 ,4720,70,1.51,,,2221,2.13,0,0,,
30520,한글과컴퓨터 ,16150,-50,-0.31,684,23.61,6872,2.35,200,1.24,,
30530,원익홀딩스 ,8030,380,4.97,3050,2.63,7620,1.05,0,0,,
30610,교보증권 ,8920,-60,-0.67,1796,4.97,20711,0.43,170,1.91,,
30720,동원수산 ,9290,30,0.32,212,43.82,8284,1.12,0,0,,
30790,동양네트웍스 ,1430,-25,-1.72,,,772,1.85,0,0,,
30960,양지사 ,8200,60,0.74,207,39.61,3882,2.11,0,0,,
31310,아이즈비전 ,2795,15,0.54,269,10.39,4473,0.62,65,2.33,,
31330,에스에이엠티 ,2130,15,0.71,444,4.8,1698,1.25,100,4.69,,
31390,녹십자셀 ,42650,-650,-1.5,,,3351,12.73,50,0.12,,
31430,신세계인터내셔날 ,62200,-1100,-1.74,2432,25.58,66769,0.93,600,0.96,,
31440,신세계푸드 ,136000,-2500,-1.81,3690,36.86,76741,1.77,600,0.44,,
31510,오스템 ,6980,260,3.87,428,16.31,5168,1.35,50,0.72,,
31820,콤텍시스템 ,1590,-20,-1.24,128,12.42,1770,0.9,0,0,,
31860,엔에스엔 ,4145,175,4.41,,,1327,3.12,0,0,,
31980,피에스케이 ,23950,1150,5.04,966,24.79,9783,2.45,250,1.04,,
32040,C&S자산관리 ,875,0,0,,,1306,0.67,0,0,,
32080,아즈텍WB ,2090,-20,-0.95,228,9.17,4373,0.48,50,2.39,,
32190,다우데이타 ,10950,-200,-1.79,606,18.07,11332,0.97,100,0.91,,
32280,삼일 ,2105,-5,-0.24,164,12.84,3684,0.57,50,2.38,,
32350,롯데관광개발 ,13200,-150,-1.12,43,306.98,3623,3.64,0,0,,
32500,케이엠더블유 ,14650,-600,-3.93,281,52.14,2830,5.18,0,0,,
32540,TJ미디어 ,4910,0,0,62,79.19,5763,0.85,60,1.22,,
32560,황금에스티 ,10150,-100,-0.98,1480,6.86,14149,0.72,75,0.74,,
32580,피델릭스 ,2030,-15,-0.73,,,1170,1.74,0,0,,
32620,유비케어 ,3600,15,0.42,125,28.8,1156,3.11,30,0.83,,
32640,LG유플러스 ,12550,150,1.21,1129,11.12,11054,1.14,350,2.79,,
32680,소프트센 ,1940,-5,-0.26,,,1027,1.89,0,0,,
32685,소프트센우 ,25650,-100,-0.39,,,,,0,0,,
32750,삼진 ,11750,0,0,965,12.18,10471,1.12,120,1.02,,
32790,엠젠플러스 ,7670,-80,-1.03,,,960,7.99,0,0,,
32800,판타지오 ,1475,-10,-0.67,,,490,3.01,0,0,,
32820,우리기술 ,579,2,0.35,18,32.17,403,1.44,0,0,,
32830,삼성생명 ,135000,2500,1.89,11407,11.83,133221,1.01,1200,0.89,,
32850,비트컴퓨터 ,5400,60,1.12,328,16.46,2475,2.18,73,1.35,,
32860,GMR 머티리얼즈 ,630,0,0,,,372,1.69,0,0,,
32940,원익 ,6250,110,1.79,6508,0.96,9724,0.64,0,0,,
32960,동일기연 ,12950,0,0,1496,8.66,9801,1.32,35,0.27,,
32980,바이온 ,1435,-15,-1.03,,,1015,1.41,0,0,,
33050,제이엠아이 ,1055,-10,-0.94,,,1431,0.74,0,0,,
33100,제룡전기 ,5220,40,0.77,,,3145,1.66,50,0.96,,
33110,이디 ,1380,-20,-1.43,,,645,2.14,0,0,,
33130,디지틀조선 ,2010,10,0.5,125,16.08,1764,1.14,40,1.99,,
33160,엠케이전자 ,11750,100,0.86,1085,10.83,11149,1.05,80,0.68,,
33170,시그네틱스 ,1435,0,0,,,1903,0.75,0,0,,
33180,필룩스 ,2880,25,0.88,218,13.21,2950,0.98,78,2.71,,
33200,모아텍 ,5250,-20,-0.38,,,5125,1.02,0,0,,
33230,인성정보 ,4145,50,1.22,67,61.87,2037,2.03,0,0,,
33240,자화전자 ,23450,950,4.22,877,26.74,15348,1.53,400,1.71,,
33250,체시스 ,1055,-10,-0.94,,,1411,0.75,0,0,,
33270,유나이티드제약 ,28400,200,0.71,1277,22.24,10945,2.59,250,0.88,,
33290,코웰패션 ,4480,-155,-3.34,216,20.74,1409,3.18,0,0,,
33310,디케이디앤아이 ,2015,-5,-0.25,224,9,2037,0.99,0,0,,
33320,제이씨현시스템 ,6280,0,0,231,27.19,3431,1.83,25,0.4,,
33340,좋은사람들 ,2055,10,0.49,,,3072,0.67,0,0,,
33430,디에스티 ,5030,0,0,,,2615,1.92,0,0,,
33500,동성화인텍 ,5190,160,3.18,366,14.18,4432,1.17,130,2.5,,
33530,세종공업 ,7860,190,2.48,736,10.68,19802,0.4,200,2.54,,
33540,파라텍 ,4930,30,0.61,222,22.21,4408,1.12,50,1.01,,
33560,블루콤 ,7880,20,0.25,1240,6.35,8991,0.88,50,0.63,,
33600,이젠텍 ,2435,-15,-0.61,,,1842,1.32,0,0,,
33640,네패스 ,9580,190,2.02,865,11.08,5994,1.6,0,0,,
33660,아주캐피탈 ,7270,40,0.55,854,8.51,12803,0.57,350,4.81,,
33780,KT&G ,112500,-4500,-3.85,9759,11.53,51319,2.19,3600,3.2,,
33790,서화정보통신 ,4470,-75,-1.65,,,1958,2.28,0,0,,
33830,티비씨 ,643,0,0,28,22.96,1019,0.63,10,1.56,,
33920,무학 ,18200,-50,-0.27,2207,8.25,17226,1.06,350,1.92,,
34020,두산중공업 ,17800,300,1.71,,,29119,0.61,550,3.09,,
34120,SBS ,25150,-300,-1.18,,,29623,0.85,0,0,,
34220,LG디스플레이 ,30200,300,1,2534,11.92,36209,0.83,500,1.66,,
34230,파라다이스 ,24950,900,3.74,647,38.56,11481,2.17,300,1.2,,
34300,신세계건설 ,27900,150,0.54,9450,2.95,31991,0.87,500,1.79,,
34310,NICE ,15550,-450,-2.81,1473,10.56,13477,1.15,130,0.84,,
34590,인천도시가스 ,30500,-100,-0.33,2084,14.64,37218,0.82,1250,4.1,,
34730,SK ,288000,2000,0.7,13676,21.06,184873,1.56,3700,1.28,,
34810,해성산업 ,12250,100,0.82,642,19.08,14430,0.85,125,1.02,,
34830,한국토지신탁 ,3410,-50,-1.45,350,9.74,2230,1.53,75,2.2,,
34940,조아제약 ,4715,75,1.62,6,785.83,1690,2.79,0,0,,
34950,한국기업평가 ,53300,-1300,-2.38,2996,17.79,19141,2.78,1947,3.65,,
35000,지투알 ,11200,-50,-0.44,922,12.15,8817,1.27,250,2.23,,
35080,인터파크홀딩스 ,4120,-185,-4.3,,,6558,0.63,50,1.21,,
35150,백산 ,7650,130,1.73,922,8.3,5047,1.52,90,1.18,,
35200,프럼파스트 ,5150,150,3,413,12.47,3620,1.42,75,1.46,,
35250,강원랜드 ,35900,100,0.28,2242,16.01,15203,2.36,990,2.76,,
35290,에이원앤 ,4720,35,0.75,20,236,712,6.63,0,0,,
35420,NAVER ,814000,-11000,-1.33,25746,31.62,109055,7.46,1131,0.14,,
35460,기산텔레콤 ,3025,0,0,,,2513,1.2,0,0,,
35480,마제스타 ,1505,15,1.01,,,1254,1.2,0,0,,
35510,신세계 I&C ,76300,-1200,-1.55,1481,51.52,96264,0.79,1000,1.31,,
35600,KG이니시스 ,16450,-100,-0.6,316,52.06,6656,2.47,250,1.52,,
35610,솔본 ,5160,-50,-0.96,17,303.53,4712,1.1,0,0,,
35620,바른손이앤에이 ,2120,-25,-1.17,429,4.94,489,4.34,0,0,,
35720,카카오 ,152500,0,0,877,173.89,50965,2.99,148,0.1,,
35760,CJ오쇼핑 ,206000,2000,0.98,3886,53.01,147596,1.4,2500,1.21,,
35810,이지바이오 ,6420,-10,-0.16,437,14.69,5914,1.09,50,0.78,,
35890,서희건설 ,1155,-5,-0.43,176,6.56,1369,0.84,10,0.87,,
35900,JYP Ent. ,10750,100,0.94,268,40.11,1952,5.51,0,0,,
36000,예림당 ,9910,110,1.12,234,42.35,3946,2.51,0,0,,
36010,아비코전자 ,7330,-50,-0.68,764,9.59,6276,1.17,220,3,,
36030,KTH ,5670,60,1.07,120,47.25,5663,1,0,0,,
36090,위지트 ,1270,20,1.6,66,19.24,737,1.72,0,0,,
36120,SCI평가정보 ,1085,10,0.93,,,386,2.81,0,0,,
36170,씨티엘 ,2730,-15,-0.55,26,105,2648,1.03,0,0,,
36180,영인프런티어 ,4725,-225,-4.55,80,59.06,1226,3.85,0,0,,
36190,금화피에스시 ,40350,-50,-0.12,3986,10.12,28057,1.44,900,2.23,,
36200,유니셈 ,7110,140,2.01,216,32.92,2251,3.16,40,0.56,,
36260,이매진아시아 ,1565,25,1.62,,,1363,1.15,0,0,,
36420,제이콘텐트리 ,4460,5,0.11,171,26.08,736,6.06,0,0,,
36460,한국가스공사 ,42800,100,0.23,,,100460,0.43,0,0,,
36480,대성미생물 ,105300,-2200,-2.05,11828,8.9,76346,1.38,1000,0.95,,
36490,SK머티리얼즈 ,192000,11900,6.61,10299,18.64,39945,4.81,3550,1.85,,
36530,S&T홀딩스 ,16200,-50,-0.31,174,93.1,37333,0.43,350,2.16,,
36540,SFA반도체 ,2700,-20,-0.74,51,52.94,1795,1.5,0,0,,
36560,영풍정밀 ,9040,-20,-0.22,447,20.22,19092,0.47,180,1.99,,
36570,엔씨소프트 ,420000,-1000,-0.24,12783,32.86,85985,4.88,3820,0.91,,
36580,팜스코 ,11950,0,0,741,16.13,7907,1.51,100,0.84,,
36620,버추얼텍 ,1090,75,7.39,548,1.99,650,1.68,0,0,,
36630,세종텔레콤 ,616,-18,-2.84,,,422,1.46,0,0,,
36640,HRS ,4505,15,0.33,243,18.54,4571,0.99,80,1.78,,
36670,KCI ,7930,-10,-0.13,617,12.85,4168,1.9,180,2.27,,
36690,코맥스 ,7370,110,1.52,646,11.41,4071,1.81,50,0.68,,
36710,심텍홀딩스 ,2735,35,1.3,190,14.39,3233,0.85,0,0,,
36800,나이스정보통신 ,24300,50,0.21,3152,7.71,15175,1.6,350,1.44,,
36810,에프에스티 ,4405,5,0.11,348,12.66,3625,1.22,80,1.82,,
36830,솔브레인 ,71200,4000,5.95,4635,15.36,33711,2.11,610,0.86,,
36890,진성티이씨 ,10650,-100,-0.93,524,20.32,4423,2.41,160,1.5,,
36930,주성엔지니어링 ,13750,500,3.77,676,20.34,3062,4.49,0,0,,
37070,파세코 ,5160,-50,-0.96,204,25.29,4799,1.08,200,3.88,,
37230,한국팩키지 ,1950,30,1.56,123,15.85,1594,1.22,30,1.54,,
37270,YG PLUS ,2080,-55,-2.58,,,1749,1.19,0,0,,
37330,인지디스플레 ,2030,10,0.5,154,13.18,4092,0.5,50,2.46,,
37350,성도이엔지 ,6850,180,2.7,1572,4.36,11093,0.62,100,1.46,,
37370,EG ,10700,-200,-1.83,116,92.24,7013,1.53,50,0.47,,
37400,우리조명 ,1585,-25,-1.55,,,3058,0.52,0,0,,
37440,희림 ,4685,50,1.08,167,28.05,3510,1.33,100,2.13,,
37460,삼지전자 ,8230,260,3.26,1505,5.47,8939,0.92,0,0,,
37560,CJ헬로비전 ,6800,10,0.15,278,24.46,12482,0.54,75,1.1,,
37710,광주신세계 ,230000,0,0,28471,8.08,333931,0.69,1250,0.54,,
37760,쎄니트 ,1800,0,0,210,8.57,1858,0.97,30,1.67,,
37950,엘컴텍 ,2235,40,1.82,80,27.94,889,2.51,50,2.24,,
38010,제일테크노스 ,4185,20,0.48,259,16.16,7395,0.57,60,1.43,,
38060,루멘스 ,3800,-20,-0.52,,,4588,0.83,0,0,,
38070,서린바이오 ,12850,-350,-2.65,651,19.74,7754,1.66,130,1.01,,
38110,에코플라스틱 ,2280,15,0.66,192,11.88,5673,0.4,20,0.88,,
38160,팍스넷 ,6650,-50,-0.75,380,17.5,3803,1.75,0,0,,
38290,마크로젠 ,28950,150,0.52,487,59.45,9202,3.15,0,0,,
38340,리젠 ,3600,0,0,,,1326,2.71,0,0,,
38390,레드캡투어 ,16000,-200,-1.23,1384,11.56,15805,1.01,600,3.75,,
38460,바이오스마트 ,5000,-40,-0.79,36,138.89,3396,1.47,0,0,,
38500,삼표시멘트 ,3325,105,3.26,468,7.1,5558,0.6,0,0,,
38530,골드퍼시픽 ,4000,0,0,,,440,9.09,0,0,,
38540,텍셀네트컴 ,10300,100,0.98,1457,7.07,4157,2.48,0,0,,
38620,위즈코프 ,1385,25,1.84,54,25.65,1124,1.23,0,0,,
38680,에스넷 ,5050,-60,-1.17,,,4080,1.24,0,0,,
38870,에코바이오 ,9450,-40,-0.42,,,6925,1.36,0,0,,
38880,아이에이 ,3915,15,0.38,20,195.75,991,3.95,0,0,,
38950,파인디지털 ,5190,160,3.18,,,9039,0.57,50,0.96,,
39010,현대통신 ,8800,40,0.46,1219,7.22,5305,1.66,130,1.48,,
39020,이건홀딩스 ,3195,-10,-0.31,289,11.06,6792,0.47,30,0.94,,
39030,이오테크닉스 ,92700,1500,1.64,1558,59.5,25861,3.58,100,0.11,,
39130,하나투어 ,105000,2500,2.44,727,144.43,16312,6.44,1500,1.43,,
39200,오스코텍 ,8980,-390,-4.16,,,1027,8.74,0,0,,
39230,폭스브레인 ,1080,-5,-0.46,,,395,2.73,0,0,,
39240,경남스틸 ,9500,40,0.42,168,56.55,15402,0.62,150,1.58,,
39290,인포뱅크 ,8510,100,1.19,192,44.32,5728,1.49,30,0.35,,
39310,세중 ,3280,35,1.08,476,6.89,4507,0.73,100,3.05,,
39340,한국경제TV ,3845,15,0.39,555,6.93,3619,1.06,80,2.08,,
39420,케이엘넷 ,2950,25,0.85,70,42.14,1306,2.26,20,0.68,,
39440,에스티아이 ,19500,1000,5.41,1326,14.71,5039,3.87,150,0.77,,
39490,키움증권 ,74800,300,0.4,8142,9.19,56278,1.33,850,1.14,,
39560,다산네트웍스 ,6150,50,0.82,,,5268,1.17,0,0,,
39570,아이콘트롤스 ,31500,400,1.29,2292,13.74,21364,1.47,300,0.95,,
39610,화성밸브 ,5970,-80,-1.32,297,20.1,7404,0.81,50,0.84,,
39670,스포츠서울 ,1505,5,0.33,,,990,1.52,0,0,,
39740,한국정보공학 ,4555,50,1.11,,,6240,0.73,0,0,,
39790,위노바 ,780,0,0,,,326,2.39,0,0,,
39830,오로라 ,9600,240,2.56,647,14.84,8331,1.15,100,1.04,,
39840,디오 ,34300,450,1.33,1359,25.24,7222,4.75,0,0,,
39860,나노엔텍 ,5900,-170,-2.8,,,1047,5.64,0,0,,
39980,리노스 ,2580,100,4.03,82,31.46,1908,1.35,30,1.16,,
40160,누리텔레콤 ,9890,90,0.92,554,17.85,4559,2.17,0,0,,
40300,YTN ,2165,-10,-0.46,81,26.73,4369,0.5,15,0.69,,
40350,큐로컴 ,3325,15,0.45,,,710,4.68,0,0,,
40420,정상제이엘에스 ,8070,120,1.51,488,16.54,3946,2.05,430,5.33,,
40610,SG&G ,3000,5,0.17,,,7379,0.41,0,0,,
40910,아이씨디 ,16550,850,5.41,660,25.08,6850,2.42,100,0.6,,
41020,인프라웨어 ,1475,-5,-0.34,,,1482,1,0,0,,
41140,넥슨지티 ,12950,0,0,453,28.59,3934,3.29,0,0,,
41190,우리기술투자 ,1765,-10,-0.56,14,126.07,683,2.58,15,0.85,,
41440,에버다임 ,9990,-510,-4.86,980,10.19,9338,1.07,110,1.1,,
41460,한국전자인증 ,6500,40,0.62,261,24.9,1466,4.43,46,0.71,,
41510,에스엠 ,34750,750,2.21,169,205.62,15144,2.29,0,0,,
41520,이라이콤 ,7440,260,3.62,236,31.53,18726,0.4,770,10.35,,
41590,젬백스테크놀러지 ,4220,-55,-1.29,,,1572,2.68,0,0,,
41650,상신브레이크 ,7370,-10,-0.14,1005,7.33,7053,1.04,160,2.17,,
41830,인바디 ,33250,550,1.68,1248,26.64,6745,4.93,100,0.3,,
41910,에스텍파마 ,12100,200,1.68,369,32.79,6771,1.79,50,0.41,,
41920,메디아나 ,11300,100,0.89,927,12.19,4942,2.29,0,0,,
41930,동아화성 ,5040,120,2.44,953,5.29,5730,0.88,100,1.98,,
41960,코미팜 ,38100,-1000,-2.56,5,7620,1704,22.36,0,0,,
42040,케이피엠테크 ,1640,105,6.84,,,835,1.96,0,0,,
42110,에스씨디 ,1660,-15,-0.9,145,11.45,1952,0.85,0,0,,
42370,비츠로테크 ,5210,10,0.19,,,3703,1.41,0,0,,
42420,네오위즈홀딩스 ,12850,-150,-1.15,,,32645,0.39,0,0,,
42500,링네트 ,3925,-45,-1.13,245,16.02,3427,1.15,0,0,,
42510,라온시큐어 ,2805,5,0.18,54,51.94,390,7.19,0,0,,
42520,한스바이오메드 ,16500,50,0.3,491,33.6,4749,3.47,100,0.61,,
42600,새로닉스 ,7360,120,1.66,896,8.21,5630,1.31,40,0.54,,
42660,대우조선해양 ,19750,-1250,-5.95,,,15660,1.26,0,0,,
42670,두산인프라코어 ,9800,120,1.24,214,45.79,9932,0.99,0,0,,
42700,한미반도체 ,10000,460,4.82,581,17.21,3292,3.04,200,2,,
42940,포워드컴퍼니스 ,1360,-15,-1.09,,,176,7.73,0,0,,
43090,팜스웰바이오 ,3585,-50,-1.38,,,409,8.77,0,0,,
43100,솔고바이오 ,685,-18,-2.56,,,339,2.02,0,0,,
43150,바텍 ,32500,600,1.88,1667,19.5,9884,3.29,100,0.31,,
43200,파루 ,4180,-30,-0.71,169,24.73,2842,1.47,0,0,,
43220,에이치엘비파워 ,1315,20,1.54,,,564,2.33,0,0,,
43260,성호전자 ,1065,15,1.43,24,44.38,1404,0.76,0,0,,
43290,케이맥 ,18100,1100,6.47,1481,12.22,8537,2.12,0,0,,
43340,에쎈테크 ,1875,-5,-0.27,25,75,389,4.82,0,0,,
43360,디지아이 ,3225,0,0,,,5396,0.6,50,1.55,,
43370,평화정공 ,11400,200,1.79,2538,4.49,23017,0.5,150,1.32,,
43580,에임하이 ,3190,0,0,,,1019,3.13,0,0,,
43590,크로바하이텍 ,4795,5,0.1,,,2597,1.85,0,0,,
43610,지니뮤직 ,3740,-70,-1.84,197,18.98,1629,2.3,0,0,,
43650,국순당 ,6150,40,0.65,,,10610,0.58,50,0.81,,
43710,서울리거 ,3895,65,1.7,,,1872,2.08,0,0,,
43910,자연과환경 ,1855,5,0.27,,,654,2.84,0,0,,
44060,조광ILI ,4115,125,3.13,398,10.34,4914,0.84,80,1.94,,
44180,KD건설 ,150,1,0.67,2,75,150,1,0,0,,
44340,위닉스 ,11000,250,2.33,,,5601,1.96,50,0.45,,
44380,주연테크 ,544,12,2.26,17,32,501,1.09,0,0,,
44450,KSS해운 ,9580,40,0.42,585,16.38,10177,0.94,170,1.77,,
44480,유니더스 ,6800,290,4.45,,,2615,2.6,0,0,,
44490,태웅 ,18900,100,0.53,764,24.74,31701,0.6,0,0,,
44780,에이치케이 ,1720,10,0.58,84,20.48,2477,0.69,0,0,,
44820,코스맥스비티아이 ,39100,-900,-2.25,1607,24.33,30219,1.29,200,0.51,,
44960,이-글 벳 ,5860,-70,-1.18,192,30.52,2713,2.16,20,0.34,,
45060,오공 ,5060,-20,-0.39,454,11.15,4561,1.11,60,1.19,,
45100,한양이엔지 ,15900,100,0.63,2907,5.47,11969,1.33,250,1.57,,
45300,성우테크론 ,3730,10,0.27,409,9.12,4090,0.91,0,0,,
45340,토탈소프트 ,2800,-60,-2.1,121,23.14,694,4.03,0,0,,
45390,대아티아이 ,1935,15,0.78,149,12.99,1138,1.7,0,0,,
45510,정원엔시스 ,2260,-20,-0.88,79,28.61,1174,1.93,0,0,,
45520,크린앤사이언스 ,11900,750,6.73,576,20.66,4125,2.88,0,0,,
45660,에이텍 ,8390,90,1.08,925,9.07,6469,1.3,100,1.19,,
45890,DB라이텍 ,1980,-5,-0.25,105,18.86,2038,0.97,0,0,,
45970,코아시아홀딩스 ,5620,-10,-0.18,,,5990,0.94,0,0,,
46070,코다코 ,3060,20,0.66,297,10.3,2902,1.05,50,1.63,,
46110,한일네트웍스 ,6260,0,0,413,15.16,3518,1.78,0,0,,
46120,오르비텍 ,3935,65,1.68,142,27.71,2216,1.78,0,0,,
46140,SBS콘텐츠허브 ,8330,-60,-0.72,145,57.45,7263,1.15,100,1.2,,
46210,파나진 ,5850,-280,-4.57,,,711,8.23,0,0,,
46310,백금T&A ,5490,120,2.23,,,2043,2.69,0,0,,
46390,삼화네트웍스 ,1435,-5,-0.35,188,7.63,922,1.56,0,0,,
46440,KG모빌리언스 ,7500,30,0.4,501,14.97,6489,1.16,200,2.67,,
46890,서울반도체 ,29550,250,0.85,626,47.2,10344,2.86,81,0.27,,
46940,우원개발 ,4065,-40,-0.97,456,8.91,4044,1.01,0,0,,
46970,우리로 ,2360,-5,-0.21,12,196.67,1764,1.34,0,0,,
47040,대우건설 ,6750,80,1.2,,,4888,1.38,0,0,,
47050,포스코대우 ,19850,-500,-2.46,977,20.32,22093,0.9,500,2.52,,
47080,한빛소프트 ,4000,55,1.39,,,819,4.88,0,0,,
47310,파워로직스 ,5130,230,4.69,208,24.66,4568,1.12,0,0,,
47400,유니온머티리얼 ,2685,80,3.07,159,16.89,2355,1.14,35,1.3,,
47440,레이젠 ,641,0,0,,,1991,0.32,0,0,,
47560,이스트소프트 ,6330,-10,-0.16,,,3060,2.07,0,0,,
47770,코데즈컴바인 ,2560,40,1.59,39,65.64,675,3.79,0,0,,
47810,한국항공우주 ,52900,-1600,-2.94,2751,19.23,14427,3.67,680,1.29,,
47820,초록뱀 ,1585,10,0.63,99,16.01,1448,1.09,0,0,,
47920,씨트리 ,6680,-50,-0.74,51,130.98,1596,4.19,0,0,,
48260,오스템임플란트 ,71200,-300,-0.42,1670,42.63,7305,9.75,0,0,,
48410,현대아이비티 ,5890,20,0.34,,,601,9.8,0,0,,
48430,유라테크 ,8120,-10,-0.12,855,9.5,8813,0.92,135,1.66,,
48470,대동스틸 ,4830,120,2.55,435,11.1,5853,0.83,50,1.04,,
48530,인트론바이오 ,35500,850,2.45,,,3179,11.17,0,0,,
48550,SM C&C ,2850,140,5.17,,,789,3.61,0,0,,
48770,TPC ,5880,70,1.2,,,1238,4.75,25,0.43,,
48830,엔피케이 ,2000,30,1.52,132,15.15,2198,0.91,30,1.5,,
48870,시너지이노베이션 ,2450,-15,-0.61,392,6.25,303,8.09,0,0,,
48910,대원미디어 ,9150,50,0.55,,,4616,1.98,0,0,,
49070,인탑스 ,10400,-150,-1.42,1247,8.34,22153,0.47,230,2.21,,
49080,기가레인 ,3000,0,0,,,1612,1.86,0,0,,
49120,파인디앤씨 ,3060,15,0.49,,,2932,1.04,25,0.82,,
49180,셀루메드 ,9650,-50,-0.52,,,2700,3.57,0,0,,
49430,코메론 ,9560,140,1.49,1433,6.67,12438,0.77,160,1.67,,
49470,SGA ,916,6,0.66,,,728,1.26,0,0,,
49480,오픈베이스 ,3435,65,1.93,179,19.19,1792,1.92,25,0.73,,
49520,유아이엘 ,6970,-80,-1.13,843,8.27,7629,0.91,700,10.04,,
49550,잉크테크 ,3805,295,8.4,,,2252,1.69,0,0,,
49630,재영솔루텍 ,2000,20,1.01,,,1063,1.88,0,0,,
49720,고려신용정보 ,2995,5,0.17,267,11.22,1168,2.56,175,5.84,,
