종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,,2020
25820,이구산업 ,1740,20,1.16,,,3027,0.57,30,1.72,,
25860,남해화학 ,8480,40,0.47,335,25.31,8735,0.97,60,0.71,,
25870,신라에스지 ,8910,10,0.11,181,49.23,3963,2.25,0,0,,
25880,케이씨피드 ,2230,-40,-1.76,,,3124,0.71,15,0.67,,
25890,한국주강 ,1580,25,1.61,,,2848,0.55,0,0,,
25900,동화기업 ,37350,-1000,-2.61,1581,23.62,26226,1.42,150,0.4,,
25950,동신건설 ,11050,-600,-5.15,100,110.5,10388,1.06,0,0,,
25980,아난티 ,8560,170,2.03,,,4451,1.92,0,0,,
26040,제이에스티나 ,2185,-15,-0.68,,,2745,0.8,0,0,,
26150,특수건설 ,7050,-50,-0.7,52,135.58,5689,1.24,0,0,,
26890,디피씨 ,9520,-380,-3.84,287,33.17,3705,2.57,80,0.84,,
26910,광진실업 ,3185,5,0.16,,,4384,0.73,0,0,,
26940,부국철강 ,4880,25,0.51,92,53.04,5627,0.87,75,1.54,,
26960,동서 ,29600,-350,-1.17,1388,21.33,13419,2.21,700,2.36,,
27040,서울전자통신 ,701,3,0.43,59,11.88,1343,0.52,0,0,,
27050,코리아나 ,5580,-180,-3.13,19,293.68,1953,2.86,0,0,,
27360,아주IB투자 ,2950,250,9.26,137,21.53,1412,2.09,35,1.19,,
27410,BGF ,4575,95,2.12,281,16.28,15699,0.29,110,2.4,,
27580,상보 ,1295,-5,-0.38,,,631,2.05,0,0,,
27710,팜스토리 ,1175,50,4.44,,,1454,0.81,25,2.13,,
27740,마니커 ,702,15,2.18,,,522,1.34,0,0,,
27830,대성창투 ,2185,115,5.56,,,1250,1.75,0,0,,
27970,세하 ,1675,20,1.21,323,5.19,1090,1.54,0,0,,
28040,미래SCI ,279,0,0,,,376,0.74,0,0,,
28050,삼성엔지니어링 ,12350,200,1.65,1493,8.27,6749,1.83,0,0,,
28080,휴맥스홀딩스 ,4350,-155,-3.44,534,8.15,12176,0.36,0,0,,
28100,동아지질 ,15950,450,2.9,1686,9.46,16860,0.95,200,1.25,,
28150,GS홈쇼핑 ,144100,900,0.63,18339,7.86,174659,0.83,6500,4.51,,
28260,삼성물산 ,123000,6500,5.58,6366,19.32,125948,0.98,2000,1.63,,
28300,에이치엘비 ,93900,600,0.64,,,3835,24.49,0,0,,
28670,팬오션 ,4225,0,0,284,14.88,5400,0.78,0,0,,
29460,케이씨 ,24000,-150,-0.62,4054,5.92,33184,0.72,250,1.04,,
29480,릭스솔루션 ,1095,25,2.34,,,365,3,0,0,,
29530,신도리코 ,25500,750,3.03,1473,17.31,86372,0.3,1000,3.92,,
29780,삼성카드 ,32900,750,2.33,3225,10.2,59525,0.55,1600,4.86,,
29960,코엔텍 ,8720,-10,-0.11,485,17.98,3056,2.85,540,6.19,,
30000,제일기획 ,21750,250,1.16,1363,15.96,8229,2.64,820,3.77,,
30190,NICE평가정보 ,19450,50,0.26,682,28.52,3692,5.27,230,1.18,,
30200,KT ,23650,500,2.16,2526,9.36,52341,0.45,1100,4.65,,
30210,KTB투자증권 ,2920,225,8.35,681,4.29,8098,0.36,150,5.14,,
30350,드래곤플라이 ,3740,-60,-1.58,,,773,4.84,0,0,,
30520,한글과컴퓨터 ,17100,-150,-0.87,864,19.79,9633,1.78,0,0,,
30530,원익홀딩스 ,4525,30,0.67,444,10.19,9949,0.45,0,0,,
30610,교보증권 ,7320,360,5.17,2391,3.06,26692,0.27,400,5.46,,
30720,동원수산 ,9050,0,0,1304,6.94,10939,0.83,0,0,,
30790,비케이탑스 ,6990,-110,-1.55,,,6679,1.05,0,0,,
30960,양지사 ,10700,350,3.38,169,63.31,4261,2.51,50,0.47,,
31310,아이즈비전 ,3635,-30,-0.82,,,5581,0.65,0,0,,
31330,에스에이엠티 ,2375,15,0.64,380,6.25,2383,1,140,5.89,,
31390,녹십자셀 ,41400,-300,-0.72,923,44.85,6986,5.93,100,0.24,,
31430,신세계인터내셔날 ,152000,1500,1,10361,14.67,83650,1.82,1100,0.72,,
31440,신세계푸드 ,56000,1700,3.13,1124,49.82,81369,0.69,750,1.34,,
31510,오스템 ,3290,180,5.79,,,4219,0.78,20,0.61,,
31820,콤텍시스템 ,1615,50,3.19,20,80.75,1398,1.16,0,0,,
31860,엔에스엔 ,1145,-25,-2.14,,,952,1.2,0,0,,
31980,피에스케이홀딩스 ,7010,-10,-0.14,950,7.38,15958,0.44,150,2.14,,
32080,아즈텍WB ,1755,95,5.72,231,7.6,4437,0.4,0,0,,
32190,다우데이타 ,12000,-50,-0.41,1782,6.73,15886,0.76,180,1.5,,
32280,삼일 ,1855,25,1.37,213,8.71,4001,0.46,50,2.7,,
32300,한국파마 ,21750,-600,-2.68,629,34.58,3028,7.18,50,0.23,,
32350,롯데관광개발 ,15500,200,1.31,,,4348,3.56,0,0,,
32500,케이엠더블유 ,70500,100,0.14,2654,26.56,5444,12.95,0,0,,
32540,TJ미디어 ,3125,-20,-0.64,64,48.83,5642,0.55,50,1.6,,
32560,황금에스티 ,7100,70,1,1795,3.96,18579,0.38,100,1.41,,
32580,피델릭스 ,1410,-40,-2.76,,,1370,1.03,0,0,,
32620,유비케어 ,9040,-130,-1.42,133,67.97,1965,4.6,40,0.44,,
32640,LG유플러스 ,11900,150,1.28,1005,11.84,16218,0.73,400,3.36,,
32680,소프트센 ,1875,-20,-1.06,,,975,1.92,0,0,,
32685,소프트센우 ,34000,-500,-1.45,,,,,0,0,,
32750,삼진 ,10550,-50,-0.47,2019,5.23,12767,0.83,200,1.9,,
32790,엠젠플러스 ,4075,0,0,,,1319,3.09,0,0,,
32800,판타지오 ,938,1,0.11,,,323,2.9,0,0,,
32820,우리기술 ,1215,-55,-4.33,,,339,3.58,0,0,,
32830,삼성생명 ,67800,1000,1.5,5443,12.46,178335,0.38,2650,3.91,,
32850,비트컴퓨터 ,9970,170,1.73,431,23.13,2950,3.38,61,0.61,,
32860,글로스퍼랩스 ,4500,155,3.57,,,2840,1.58,0,0,,
32940,원익 ,3630,40,1.11,2577,1.41,6293,0.58,0,0,,
32960,동일기연 ,11550,150,1.32,873,13.23,15296,0.76,40,0.35,,
32980,바이온 ,2305,110,5.01,,,630,3.66,0,0,,
33050,제이엠아이 ,1110,-15,-1.33,,,1090,1.02,0,0,,
33100,제룡전기 ,5220,90,1.75,348,15,3490,1.5,50,0.96,,
33110,코너스톤네트웍스 ,204,0,0,,,288,0.71,0,0,,
33130,디지틀조선 ,2785,75,2.77,92,30.27,2070,1.35,30,1.08,,
33160,엠케이전자 ,9590,-50,-0.52,336,28.54,13992,0.69,40,0.42,,
33170,시그네틱스 ,735,15,2.08,,,1627,0.45,0,0,,
33180,필룩스 ,3170,5,0.16,,,3355,0.94,0,0,,
33200,모아텍 ,8690,-120,-1.36,,,5170,1.68,0,0,,
33230,인성정보 ,3380,-90,-2.59,,,2000,1.69,0,0,,
33240,자화전자 ,14500,-300,-2.03,,,15564,0.93,0,0,,
33250,체시스 ,2475,-20,-0.8,,,1113,2.22,0,0,,
33270,유나이티드제약 ,44300,-2700,-5.74,2087,21.23,15716,2.82,330,0.74,,
33290,코웰패션 ,5880,0,0,584,10.07,2695,2.18,100,1.7,,
33310,엠투엔 ,13750,150,1.1,200,68.75,2544,5.4,0,0,,
33320,제이씨현시스템 ,8510,-310,-3.51,37,230,4463,1.91,0,0,,
33340,좋은사람들 ,1580,20,1.28,,,2156,0.73,0,0,,
33430,디에스티 ,370,0,0,,,64,5.78,0,0,,
33500,동성화인텍 ,10850,-100,-0.91,634,17.11,3517,3.09,220,2.03,,
33530,세종공업 ,8900,-300,-3.26,257,34.63,16554,0.54,50,0.56,,
33540,파라텍 ,7600,150,2.01,,,3139,2.42,0,0,,
33560,블루콤 ,6160,20,0.33,101,60.99,9221,0.67,0,0,,
33600,럭슬 ,179,0,0,,,988,0.18,0,0,,
33640,네패스 ,29600,0,0,1349,21.94,9053,3.27,270,0.91,,
33660,아주캐피탈 ,11800,50,0.43,1784,6.61,14145,0.83,650,5.51,,
33780,KT&G ,86900,2400,2.84,8208,10.59,63008,1.38,4400,5.06,,
33790,스카이문스테크놀로지 ,829,0,0,,,1168,0.71,0,0,,
33830,티비씨 ,915,-11,-1.19,59,15.51,1107,0.83,16,1.75,,
33920,무학 ,6620,70,1.07,849,7.8,18067,0.37,0,0,,
34020,두산중공업 ,16350,400,2.51,,,11643,1.4,0,0,,
34120,SBS ,16500,250,1.54,1114,14.81,31799,0.52,150,0.91,,
34220,LG디스플레이 ,15150,250,1.68,,,31694,0.48,0,0,,
34230,파라다이스 ,14300,350,2.51,177,80.79,13924,1.03,100,0.7,,
34300,신세계건설 ,22600,100,0.44,4379,5.16,49395,0.46,800,3.54,,
34310,NICE ,18850,450,2.45,771,24.45,18100,1.04,230,1.22,,
34590,인천도시가스 ,26000,200,0.78,2598,10.01,42280,0.61,1250,4.81,,
34730,SK ,207000,12000,6.15,12917,16.03,235255,0.88,5000,2.42,,
34810,해성산업 ,10800,0,0,238,45.38,14265,0.76,175,1.62,,
34830,한국토지신탁 ,1855,5,0.27,449,4.13,3476,0.53,110,5.93,,
34940,조아제약 ,5050,140,2.85,,,1874,2.69,0,0,,
34950,한국기업평가 ,93200,200,0.22,4563,20.43,23591,3.95,8618,9.25,,
35000,지투알 ,5320,30,0.57,941,5.65,8625,0.62,300,5.64,,
35080,인터파크 ,2280,30,1.33,,,5001,0.46,70,3.07,,
35150,백산 ,5200,-70,-1.33,288,18.06,5853,0.89,100,1.92,,
35200,프럼파스트 ,5760,440,8.27,124,46.45,3618,1.59,0,0,,
35250,강원랜드 ,23450,1150,5.16,1651,14.2,17377,1.35,900,3.84,,
35290,더블유에프엠 ,11750,0,0,,,451,26.05,0,0,,
35420,NAVER ,280000,-3000,-1.06,4006,69.9,35223,7.95,376,0.13,,
35460,기산텔레콤 ,2780,-30,-1.07,231,12.03,2198,1.26,0,0,,
35510,신세계 I&C ,126500,2500,2.02,6512,19.43,115835,1.09,2000,1.58,,
35600,KG이니시스 ,19850,100,0.51,1847,10.75,8937,2.22,330,1.66,,
35610,솔본 ,4305,-35,-0.81,78,55.19,5130,0.84,0,0,,
35620,바른손이앤에이 ,1450,-5,-0.34,,,1079,1.34,0,0,,
35720,카카오 ,355500,-500,-0.14,,,60603,5.87,127,0.04,,
35760,CJ ENM ,137700,3000,2.23,5310,25.93,134364,1.02,1400,1.02,,
35810,이지홀딩스 ,4250,155,3.79,39,108.97,7110,0.6,50,1.18,,
35890,서희건설 ,1190,-5,-0.42,331,3.6,1826,0.65,30,2.52,,
35900,JYP Ent. ,34950,-900,-2.51,947,36.91,4477,7.81,155,0.44,,
36000,예림당 ,3075,325,11.82,,,9308,0.33,0,0,,
36010,아비코전자 ,7070,-30,-0.42,,,7706,0.92,70,0.99,,
36030,KTH ,5230,60,1.16,40,130.75,5741,0.91,0,0,,
36090,위지트 ,760,-12,-1.55,31,24.52,921,0.83,0,0,,
36120,SCI평가정보 ,4810,-115,-2.34,141,34.11,610,7.89,69,1.43,,
36170,라이브파이낸셜 ,1430,-30,-2.05,,,2258,0.63,0,0,,
36180,에이프런티어 ,1205,0,0,,,1342,0.9,0,0,,
36190,금화피에스시 ,28050,300,1.08,4614,6.08,39902,0.7,1300,4.63,,
36200,유니셈 ,7050,-100,-1.4,749,9.41,4198,1.68,50,0.71,,
36260,이매진아시아 ,2220,0,0,,,278,7.99,0,0,,
36420,제이콘텐트리 ,32300,1950,6.43,79,408.86,22129,1.46,0,0,,
36460,한국가스공사 ,30550,-250,-0.81,395,77.34,85073,0.36,380,1.24,,
36480,대성미생물 ,16100,0,0,750,21.47,9235,1.74,85,0.53,,
36490,SK머티리얼즈 ,233400,-6200,-2.59,13507,17.28,44730,5.22,3850,1.65,,
36530,S&T홀딩스 ,14300,-150,-1.04,4072,3.51,46992,0.3,500,3.5,,
36540,SFA반도체 ,5010,-20,-0.4,146,34.32,2066,2.42,0,0,,
36560,영풍정밀 ,8130,-60,-0.73,799,10.18,18057,0.45,300,3.69,,
36570,엔씨소프트 ,801000,4000,0.5,17387,46.07,113836,7.04,5220,0.65,,
36580,팜스코 ,4900,60,1.24,,,7977,0.61,50,1.02,,
36620,버추얼텍 ,770,13,1.72,,,287,2.68,0,0,,
36630,세종텔레콤 ,346,32,10.19,4,86.5,557,0.62,0,0,,
36640,HRS ,4070,-10,-0.25,60,67.83,4475,0.91,0,0,,
36670,KCI ,10800,100,0.93,1061,10.18,5775,1.87,200,1.85,,
36690,코맥스 ,4950,-45,-0.9,260,19.04,4625,1.07,50,1.01,,
36710,심텍홀딩스 ,2475,5,0.2,,,2910,0.85,10,0.4,,
36800,나이스정보통신 ,24500,-200,-0.81,3212,7.63,23005,1.06,460,1.88,,
36810,에프에스티 ,21800,-300,-1.36,1002,21.76,5592,3.9,80,0.37,,
36830,솔브레인홀딩스 ,42900,-400,-0.92,6665,6.44,45837,0.94,850,1.98,,
36890,진성티이씨 ,11450,-450,-3.78,1102,10.39,6213,1.84,200,1.75,,
36930,주성엔지니어링 ,7240,-50,-0.69,534,13.56,5033,1.44,70,0.97,,
37030,파워넷 ,5000,-100,-1.96,451,11.09,4422,1.13,0,0,,
37070,파세코 ,13450,0,0,618,21.76,5415,2.48,250,1.86,,
37230,한국팩키지 ,3595,-125,-3.36,72,49.93,1591,2.26,35,0.97,,
37270,YG PLUS ,5210,10,0.19,,,1562,3.34,0,0,,
37330,인지디스플레 ,3630,0,0,112,32.41,3820,0.95,75,2.07,,
37350,성도이엔지 ,4225,0,0,,,8985,0.47,50,1.18,,
37370,EG ,8990,60,0.67,,,4426,2.03,0,0,,
37400,우리조명 ,2050,-215,-9.49,53,38.68,2799,0.73,0,0,,
37440,희림 ,3740,35,0.94,288,12.99,3827,0.98,150,4.01,,
37460,삼지전자 ,11700,-100,-0.85,892,13.12,12357,0.95,140,1.2,,
37560,LG헬로비전 ,3905,20,0.51,,,12283,0.32,75,1.92,,
37710,광주신세계 ,160000,2000,1.27,29953,5.34,413244,0.39,3500,2.19,,
37760,쎄니트 ,1795,-15,-0.83,62,28.95,2143,0.84,30,1.67,,
37950,엘컴텍 ,1470,-25,-1.67,13,113.08,877,1.68,35,2.38,,
38010,제일테크노스 ,7040,730,11.57,492,14.31,8454,0.83,90,1.28,,
38060,루멘스 ,1875,-55,-2.85,,,2482,0.76,0,0,,
38070,서린바이오 ,13050,-700,-5.09,1146,11.39,7467,1.75,100,0.77,,
38110,에코플라스틱 ,1780,80,4.71,,,4274,0.42,30,1.69,,
38160,팍스넷 ,862,0,0,,,1132,0.76,0,0,,
38290,마크로젠 ,26100,-950,-3.51,,,10686,2.44,0,0,,
38340,UCI ,2675,-35,-1.29,,,1110,2.41,0,0,,
38390,레드캡투어 ,22550,1800,8.67,2699,8.35,19085,1.18,800,3.55,,
38460,바이오스마트 ,10050,-450,-4.29,1108,9.07,5269,1.91,63,0.63,,
38500,삼표시멘트 ,3620,-10,-0.28,173,20.92,5916,0.61,50,1.38,,
38530,골드퍼시픽 ,1490,-75,-4.79,,,629,2.37,0,0,,
38540,상상인 ,6480,-10,-0.15,2282,2.84,9501,0.68,200,3.09,,
38620,위즈코프 ,1200,55,4.8,2,600,1029,1.17,0,0,,
38680,에스넷 ,7010,-80,-1.13,408,17.18,4474,1.57,120,1.71,,
38870,에코바이오 ,10400,-150,-1.42,620,16.77,5355,1.94,0,0,,
38880,아이에이 ,542,-3,-0.55,7,77.43,236,2.3,0,0,,
38950,파인디지털 ,6100,40,0.66,,,8435,0.72,50,0.82,,
39010,현대통신 ,7170,30,0.42,1238,5.79,9454,0.76,300,4.18,,
39020,이건홀딩스 ,2565,-50,-1.91,186,13.79,6634,0.39,70,2.73,,
39030,이오테크닉스 ,94800,-400,-0.42,984,96.34,31593,3,150,0.16,,
39130,하나투어 ,46500,2450,5.56,,,15562,2.99,1000,2.15,,
39200,오스코텍 ,52400,400,0.77,,,1708,30.68,0,0,,
39230,에이아이비트 ,181,0,0,,,483,0.37,0,0,,
39240,경남스틸 ,1850,-10,-0.54,186,9.95,3487,0.53,90,4.86,,
39290,인포뱅크 ,8040,-140,-1.71,99,81.21,6029,1.33,10,0.12,,
39310,세중 ,2510,-10,-0.4,123,20.41,4462,0.56,0,0,,
39340,한국경제TV ,5710,440,8.35,671,8.51,5300,1.08,90,1.58,,
39420,케이엘넷 ,2910,190,6.99,166,17.53,1501,1.94,60,2.06,,
39440,에스티아이 ,14600,-350,-2.34,1529,9.55,10548,1.38,250,1.71,,
39490,키움증권 ,111500,3000,2.76,14017,7.95,87976,1.27,2000,1.79,,
39560,다산네트웍스 ,12400,-100,-0.8,51,243.14,5002,2.48,0,0,,
39570,HDC아이콘트롤스 ,9850,-20,-0.2,,,10245,0.96,350,3.55,,
39610,화성밸브 ,5470,70,1.3,284,19.26,6985,0.78,0,0,,
39670,한류타임즈 ,3680,0,0,,,,,0,0,,
39740,한국정보공학 ,3200,30,0.95,223,14.35,5025,0.64,0,0,,
39830,오로라 ,9160,30,0.33,368,24.89,9867,0.93,200,2.18,,
39840,디오 ,32950,1050,3.29,1483,22.22,9174,3.59,0,0,,
39860,나노엔텍 ,9200,-670,-6.79,219,42.01,1546,5.95,0,0,,
39980,리노스 ,1175,35,3.07,,,1806,0.65,0,0,,
40160,누리텔레콤 ,8150,0,0,761,10.71,5666,1.44,50,0.61,,
40300,YTN ,3005,-50,-1.64,,,4410,0.68,10,0.33,,
40350,큐로컴 ,2340,0,0,,,430,5.44,0,0,,
40420,정상제이엘에스 ,6710,160,2.44,514,13.05,4080,1.64,430,6.41,,
40610,SG&G ,1465,10,0.69,49,29.9,7017,0.21,0,0,,
40910,아이씨디 ,15600,0,0,701,22.25,8394,1.86,150,0.96,,
41020,인프라웨어 ,1445,-25,-1.7,,,745,1.94,0,0,,
41140,넥슨지티 ,13000,200,1.56,85,152.94,3040,4.28,0,0,,
41190,우리기술투자 ,4205,-195,-4.43,140,30.04,899,4.68,0,0,,
41440,에버다임 ,4580,-20,-0.43,65,70.46,10599,0.43,40,0.87,,
41460,한국전자인증 ,6250,-50,-0.79,87,71.84,1887,3.31,46,0.74,,
41510,에스엠 ,31650,50,0.16,,,18944,1.67,0,0,,
41520,이라이콤 ,14250,650,4.78,,,16821,0.85,100,0.7,,
41590,젬백스지오 ,693,-1,-0.14,,,1169,0.59,0,0,,
41650,상신브레이크 ,2705,65,2.46,210,12.88,7924,0.34,100,3.7,,
41830,인바디 ,16200,250,1.57,1532,10.57,10209,1.59,140,0.86,,
41910,에스텍파마 ,11850,0,0,1304,9.09,8633,1.37,100,0.84,,
41920,메디아나 ,14250,-400,-2.73,786,18.13,6582,2.16,0,0,,
41930,동아화성 ,10050,-200,-1.95,684,14.69,6826,1.47,50,0.5,,
41960,코미팜 ,13250,0,0,,,1146,11.56,0,0,,
42000,카페24 ,52500,300,0.57,710,73.94,12373,4.24,0,0,,
42040,케이피엠테크 ,3235,-155,-4.57,,,1132,2.86,0,0,,
42110,에스씨디 ,1550,355,29.71,,,2083,0.74,15,0.97,,
42370,비츠로테크 ,8400,20,0.24,746,11.26,6932,1.21,50,0.6,,
42420,네오위즈홀딩스 ,16500,50,0.3,2529,6.52,36556,0.45,123,0.75,,
42500,링네트 ,5670,-230,-3.9,571,9.93,3814,1.49,0,0,,
42510,라온시큐어 ,3560,-45,-1.25,66,53.94,682,5.22,0,0,,
42520,한스바이오메드 ,17500,1200,7.36,1012,17.29,7562,2.31,120,0.69,,
42600,새로닉스 ,5550,-120,-2.12,,,6449,0.86,40,0.72,,
42660,대우조선해양 ,24400,100,0.41,,,35025,0.7,0,0,,
42670,두산인프라코어 ,8670,-120,-1.37,1153,7.52,10677,0.81,0,0,,
42700,한미반도체 ,11200,-300,-2.61,383,29.24,3839,2.92,100,0.89,,
42940,상지카일룸 ,1410,-30,-2.08,,,1064,1.33,0,0,,
43090,큐브앤컴퍼니 ,1605,10,0.63,,,731,2.2,0,0,,
43100,솔고바이오 ,392,0,0,,,566,0.69,0,0,,
43150,바텍 ,22800,350,1.56,2281,10,16730,1.36,100,0.44,,
43200,파루 ,2990,-60,-1.97,13,230,1267,2.36,0,0,,
43220,에이치엘비파워 ,1370,5,0.37,15,91.33,425,3.22,0,0,,
43260,성호전자 ,1305,5,0.38,,,1156,1.13,0,0,,
43290,케이맥 ,1375,-5,-0.36,,,1236,1.11,0,0,,
43340,에쎈테크 ,1085,0,0,,,385,2.82,0,0,,
43360,디지아이 ,2290,30,1.33,,,5064,0.45,0,0,,
43370,평화정공 ,8500,500,6.25,1506,5.64,27452,0.31,180,2.12,,
43590,크로바하이텍 ,1490,0,0,,,688,2.17,0,0,,
43610,지니뮤직 ,4120,-25,-0.6,126,32.7,2627,1.57,0,0,,
43650,국순당 ,4640,140,3.11,,,11214,0.41,100,2.16,,
43710,서울리거 ,998,0,0,,,1717,0.58,0,0,,
43910,자연과환경 ,1450,35,2.47,,,835,1.74,0,0,,
44060,조광ILI ,8740,40,0.46,359,24.35,5739,1.52,0,0,,
44180,KD ,1345,-85,-5.94,,,2170,0.62,0,0,,
44340,위닉스 ,21750,600,2.84,2478,8.78,8541,2.55,500,2.3,,
44380,주연테크 ,1130,-10,-0.88,,,731,1.55,0,0,,
44450,KSS해운 ,10900,700,6.86,1034,10.54,12026,0.91,270,2.48,,
44480,경남바이오파마 ,3330,25,0.76,,,3458,0.96,0,0,,
44490,태웅 ,14500,-900,-5.84,,,28401,0.51,0,0,,
44780,에이치케이 ,1415,15,1.07,45,31.44,2642,0.54,0,0,,
44820,코스맥스비티아이 ,18900,-100,-0.53,42,450,30613,0.62,250,1.32,,
44960,이글벳 ,9200,-60,-0.65,100,92,2811,3.27,20,0.22,,
45060,오공 ,4660,-40,-0.85,444,10.5,4699,0.99,50,1.07,,
45100,한양이엔지 ,12200,200,1.67,1695,7.2,18191,0.67,450,3.69,,
45300,성우테크론 ,5040,-110,-2.14,501,10.06,5355,0.94,40,0.79,,
45340,토탈소프트 ,4335,-180,-3.99,301,14.4,1313,3.3,0,0,,
45390,대아티아이 ,5960,70,1.19,30,198.67,1327,4.49,20,0.34,,
45510,정원엔시스 ,1880,0,0,25,75.2,1200,1.57,0,0,,
45520,크린앤사이언스 ,28700,-1000,-3.37,1314,21.84,6496,4.42,300,1.05,,
45660,에이텍 ,31150,-1550,-4.74,789,39.48,9141,3.41,100,0.32,,
45890,GV ,619,18,3,,,811,0.76,0,0,,
45970,코아시아 ,8790,20,0.23,303,29.01,4597,1.91,60,0.68,,
46070,코다코 ,1305,-35,-2.61,,,752,1.74,0,0,,
46110,한일네트웍스 ,4515,30,0.67,589,7.67,5635,0.8,230,5.09,,
46120,오르비텍 ,4825,305,6.75,43,112.21,2877,1.68,0,0,,
46140,SBS콘텐츠허브 ,5890,10,0.17,26,226.54,7234,0.81,0,0,,
46210,파나진 ,4525,-45,-0.98,109,41.51,629,7.19,0,0,,
46310,백금T&A ,2535,-30,-1.17,119,21.3,2650,0.96,50,1.97,,
46390,삼화네트웍스 ,1405,0,0,18,78.06,811,1.73,0,0,,
46440,KG모빌리언스 ,8850,-280,-3.07,619,14.3,7541,1.17,200,2.26,,
46890,서울반도체 ,18100,-450,-2.43,601,30.12,11339,1.6,156,0.86,,
46940,우원개발 ,5700,30,0.53,818,6.97,4666,1.22,0,0,,
46970,우리로 ,1550,5,0.32,,,1107,1.4,0,0,,
47040,대우건설 ,3610,140,4.03,508,7.11,5916,0.61,0,0,,
47050,포스코인터내셔널 ,14250,250,1.79,1697,8.4,24703,0.58,700,4.91,,
47080,한빛소프트 ,3810,-70,-1.8,97,39.28,602,6.33,0,0,,
47310,파워로직스 ,8700,260,3.08,1611,5.4,6981,1.25,50,0.57,,
47400,유니온머티리얼 ,4230,85,2.05,57,74.21,2045,2.07,50,1.18,,
47560,이스트소프트 ,8480,100,1.19,,,3826,2.22,0,0,,
47770,코데즈컴바인 ,2965,105,3.67,181,16.38,1099,2.7,0,0,,
47810,한국항공우주 ,24700,1500,6.47,1748,14.13,11714,2.11,400,1.62,,
47820,초록뱀 ,2110,-65,-2.99,99,21.31,874,2.41,0,0,,
47920,에이치엘비제약 ,14300,-850,-5.61,34,420.59,1293,11.06,0,0,,
48260,오스템임플란트 ,48550,4600,10.47,,,5602,8.67,0,0,,
48410,현대바이오 ,11050,-50,-0.45,22,502.27,1356,8.15,0,0,,
48430,유라테크 ,15200,2750,22.09,202,75.25,9349,1.63,100,0.66,,
48470,대동스틸 ,4720,50,1.07,32,147.5,6111,0.77,30,0.64,,
48530,인트론바이오 ,13850,-150,-1.07,,,2032,6.82,0,0,,
48550,SM C&C ,1600,15,0.95,40,40,1237,1.29,0,0,,
48770,TPC ,4045,-30,-0.74,,,2030,1.99,15,0.37,,
48830,엔피케이 ,1800,10,0.56,,,2153,0.84,30,1.67,,
48870,시너지이노베이션 ,3065,-85,-2.7,54,56.76,1153,2.66,0,0,,
48910,대원미디어 ,6570,0,0,90,73,6244,1.05,0,0,,
49070,인탑스 ,18850,1400,8.02,2073,9.09,25323,0.74,250,1.33,,
49080,기가레인 ,2045,15,0.74,,,526,3.89,0,0,,
49120,파인디앤씨 ,1920,0,0,,,1718,1.12,25,1.3,,
49180,셀루메드 ,5980,0,0,,,213,28.08,0,0,,
49430,코메론 ,8780,80,0.92,1660,5.29,15526,0.57,200,2.28,,
49470,SGA ,610,0,0,,,577,1.06,0,0,,
49480,오픈베이스 ,3340,0,0,51,65.49,2062,1.62,15,0.45,,
49520,유아이엘 ,3845,-5,-0.13,395,9.73,7761,0.5,400,10.4,,
49550,잉크테크 ,3270,90,2.83,,,2246,1.46,0,0,,
49630,재영솔루텍 ,891,20,2.3,82,10.87,744,1.2,0,0,,
49720,고려신용정보 ,5520,70,1.28,476,11.6,1577,3.5,250,4.53,,
49770,동원F&B ,173500,1000,0.58,17015,10.2,176519,0.98,3000,1.73,,
49800,우진플라임 ,4220,60,1.44,,,5263,0.8,0,0,,
49830,승일 ,8160,110,1.37,,,22914,0.36,0,0,,
49950,미래컴퍼니 ,38400,-850,-2.17,1619,23.72,13519,2.84,220,0.57,,
49960,쎌바이오텍 ,17600,800,4.76,976,18.03,11022,1.6,600,3.41,,
50090,휘닉스소재 ,885,36,4.24,,,395,2.24,0,0,,
50110,캠시스 ,2895,30,1.05,31,93.39,1566,1.85,0,0,,
50120,라이브플렉스 ,580,19,3.39,,,667,0.87,0,0,,
50320,아래스 ,990,0,0,,,60,16.5,0,0,,
50540,한국코퍼레이션 ,282,0,0,,,974,0.29,0,0,,
50760,에스폴리텍 ,6940,-140,-1.98,684,10.15,3429,2.02,50,0.72,,
50860,아세아텍 ,3460,-5,-0.14,30,115.33,5625,0.62,50,1.45,,
50890,쏠리드 ,10350,100,0.98,121,85.54,2350,4.4,0,0,,
50960,수산아이앤티 ,10550,-150,-1.4,430,24.53,11277,0.94,75,0.71,,
51160,지어소프트 ,11100,-150,-1.33,,,572,19.41,0,0,,
51360,토비스 ,6720,290,4.51,1420,4.73,11606,0.58,240,3.57,,
51370,인터플렉스 ,13500,0,0,,,9337,1.45,0,0,,
51380,피씨디렉트 ,11550,-100,-0.86,494,23.38,4705,2.45,100,0.87,,
51390,YW ,3750,130,3.59,218,17.2,6272,0.6,50,1.33,,
51490,나라엠앤디 ,12200,-500,-3.94,78,156.41,5596,2.18,60,0.49,,
51500,CJ프레시웨이 ,18100,550,3.13,434,41.71,16967,1.07,250,1.38,,
51600,한전KPS ,29350,700,2.44,3407,8.61,23632,1.24,1920,6.54,,
51630,진양화학 ,4540,-105,-2.26,,,2221,2.04,0,0,,
51780,큐로홀딩스 ,641,13,2.07,,,276,2.32,0,0,,
